,col-pi,col-tt,col-gu,col-le,col-pac,col-sho,col-vl,col-bp,col-wg,col-def,col-phy,col-ae,col-pas,col-dri,col-oa,col-pt,Contract,Name,Team
58,183568,1450,0,N/A,48,29,€1.2M,CB,€6K,73,72,32,48,42,71,71,2021 ~ 2023, S. Langkamp,Perth Glory  
59,183706,1825,0,N/A,66,71,€1.4M,ST,€15K,33,76,30,68,63,69,69,2018 ~ 2021, M. Waghorn,Derby County  
0,244,1774,6,N/A,67,36,€0,CB,€0,81,74,35,67,53,76,82,1991 ~ 2011,  G. Neville,Manchester United  
1,4174,1229,5,N/A,61,60,€0,CDM,€0,66,59,28,63,62,65,70,2007,  P. Sarr,Stade Brestois 
2,5589,1591,8,N/A,74,77,€0,CF,€0,46,70,35,82,81,78,86,2009,  Figo,Inter
3,5736,1479,1,N/A,71,61,€0,CM,€0,75,86,35,77,87,87,88,2007,  P. Cocu,PSV
4,8473,1979,0,N/A,73,70,€4.2M,CAM,€2K,43,63,36,79,82,79,79,2016 ~ 2018,  T. Rosický,Sparta Praha  
5,8842,1756,0,N/A,45,56,€0,CB,€3K,68,63,36,62,61,65,65,2013 ~ 2015,  L. Scaloni,Atalanta  
6,9593,2019,4,N/A,68,76,€0,CAM,€0,45,63,33,87,80,81,85,2010 ~ 2012,  Guti,Beşiktaş JK  
7,47201,1284,0,N/A,72,71,€475K,GK,€21K,47,75,37,73,74,74,74,2018 ~ 2021, S. Proto,Lazio  
8,48752,1760,0,"Dec 31, 2014",54,68,€625K,CAM,€15K,36,55,34,74,71,71,71,"Dec 31, 2014 On Loan",  Lincoln,"BahiaDec ,  On Loan"
9,49966,1416,0,N/A,33,37,€300K,CB,€3K,66,76,33,45,39,67,67,2017 ~ 2018,  P. Senderos,Houston Dynamo  
10,51123,1735,0,N/A,29,60,€220K,CM,€4K,68,60,36,71,64,66,66,2017 ~ 2020,  M. Bodmer,Amiens SC  
0,261776,1628,9,N/A,60,44,€975K,CM,€2K,61,58,19,63,61,63,72,2018 ~ 2021, Enric Llansana,Ajax  
1,261971,1490,19,N/A,68,47,€500K,RM,€500,36,52,17,56,64,58,77,2021 ~ 2023, J. Grimaldo,Sporting Cristal  
0,252706,1746,9,"Dec 31, 2021",81,45,€1.8M,RM,€2K,58,69,19,60,71,66,75,"Dec 31, 2021 On Loan", E. López,"Godoy CruzDec ,  On Loan"
1,252914,917,12,N/A,61,62,€475K,GK,€1K,29,59,20,61,63,59,71,2019 ~ 2021, Luis Castillo,Elche CF  
2,253146,1461,15,N/A,62,35,€550K,CB,€1K,61,75,19,38,54,60,75,2019 ~ 2024, Kaique Rocha,Sampdoria  
3,253321,1896,1,N/A,64,56,€1.6M,CB,€500,70,73,27,65,59,70,71,2020 ~ 2023, M. Corozo,LDU Quito  
4,253549,1629,4,N/A,83,57,€850K,RM,€500,42,60,23,58,66,64,68,2021 ~ 2022, K. Quevedo,Melgar FBC  
5,253617,1653,11,N/A,64,50,€1.3M,CM,€500,51,67,21,63,60,64,75,2020 ~ 2021, M. Villarroel,Jorge Wilstermann  
6,254069,1656,8,N/A,74,60,€900K,ST,€500,33,72,21,53,63,62,70,2017 ~ 2021, D. Reasco,LDU Quito  
7,254822,1872,3,N/A,86,58,€1.9M,RM,€3K,64,71,24,63,67,69,72,2020 ~ 2022, F. Tudor,Raków Częstochowa  
8,255105,1604,8,N/A,72,64,€1.9M,ST,€10K,34,63,20,56,62,66,74,2020 ~ 2024, I. Shkurin,PFC CSKA Moscow  
9,255200,1370,22,N/A,83,51,€400K,RM,€800,27,49,18,43,61,55,77,2020 ~ 2021, T. Nevers,Reading  
10,255424,948,17,N/A,62,58,€575K,GK,€500,30,57,19,54,61,60,77,2018 ~ 2024, R. Josipović,Dinamo Zagreb  
11,255703,1692,11,N/A,65,46,€1.2M,CDM,€550,58,71,20,58,63,64,75,2020 ~ 2023, L. Le Roux,Varbergs BoIS  
12,255854,1257,17,N/A,56,22,€500K,CB,€2K,59,58,19,36,32,58,75,2019 ~ 2025, Pacheco,Real Sociedad  
13,255977,1583,9,N/A,75,34,€1.2M,LB,€2K,67,64,22,48,59,64,73,2019 ~ 2022, Ricard Pujol,RCD Espanyol  
14,256080,1675,12,N/A,76,36,€2.3M,RB,€2K,64,65,20,54,67,67,79,2019 ~ 2025, Guille Rosas,Real Sporting de Gijón  
15,256167,1840,9,N/A,71,69,€2.7M,CAM,€4K,44,63,21,67,71,68,77,2020 ~ 2021, E. Cañete,Unión de Santa Fe  
16,256308,1501,14,N/A,65,33,€525K,CB,€500,59,62,17,50,54,60,74,2020 ~ 2024, A. Papetti,Brescia  
17,256440,1451,21,N/A,65,52,€700K,CAM,€500,33,36,17,57,64,59,80,2020 ~ 2024, J. Cruz,Colo-Colo  
18,256459,1441,12,N/A,61,30,€1.3M,CB,€700,63,69,20,46,47,64,76,2019 ~ 2021, J. Daland,IK Start  
19,256476,1418,17,N/A,68,60,€825K,ST,€850,24,49,16,47,62,61,78,2020 ~ 2023, M. Cho,Angers SCO  
20,256877,1309,17,N/A,72,43,€275K,RM,€800,24,36,19,45,59,54,71,2020 ~ 2021, J. Hawkins,FC Ingolstadt   
21,256883,1588,15,N/A,81,50,€1.7M,RM,€2K,33,50,20,59,71,65,80,2020 ~ 2024, Milson,Clube Sport Marítimo  
22,256898,1365,19,N/A,62,33,€300K,LB,€500,52,51,16,49,50,55,74,2020 ~ 2022, A. Pantea,FCSB (Steaua)  
23,257081,1367,16,N/A,55,33,€550K,CB,€1K,60,61,18,43,43,59,75,2020 ~ 2023, F. Otto,Eintracht Frankfurt  
24,257118,1582,11,"Jun 30, 2021",76,55,€1.6M,CAM,€5K,24,40,21,61,73,65,76,"Jun 30, 2021 On Loan", I. Kebbal,"USL DunkerqueJun ,  On Loan"
25,257314,1598,10,N/A,87,60,€725K,ST,€3K,31,59,20,52,66,61,71,2020 ~ 2023, B. Nsimba,Royal Antwerp FC  
26,257330,1362,15,"Jun 30, 2021",73,56,€350K,ST,€5K,18,54,19,37,56,56,71,"Jun 30, 2021 On Loan", W. Swan,"Port ValeJun ,  On Loan"
27,257408,1459,8,N/A,56,33,€525K,CB,€500,60,65,22,51,49,60,68,2020 ~ 2021, B. Strietzel,FSV Zwickau  
28,257424,1477,7,N/A,64,61,€425K,ST,€2K,34,48,22,50,62,58,65,2021 ~ 2021, J. Ibarra,Querétaro  
29,257771,1794,3,N/A,81,50,€1.6M,RWB,€5K,65,66,24,65,67,68,71,2020 ~ 2023, J. Juranović,Legia Warszawa  
30,257878,1640,14,"Jun 30, 2021",65,40,€1.3M,CDM,€2K,61,68,18,59,61,64,78,"Jun 30, 2021 On Loan", P. Pokorný,"SKN St. PöltenJun ,  On Loan"
31,258262,1856,5,N/A,63,72,€2.8M,CAM,€550,40,68,23,72,78,71,76,2020 ~ 2025, M. Tolić,Dinamo Zagreb  
32,258289,1615,18,N/A,66,48,€625K,CM,€850,54,59,18,59,60,60,78,2020 ~ 2023, J. Sforza,Newell's Old Boys  
33,258313,1603,17,N/A,55,54,€500K,CM,€600,54,61,17,56,59,58,75,2020 ~ 2023, F. Schneider,. FC Union Berlin  
34,258452,1595,0,N/A,75,60,€0,LW,€0,28,51,32,62,68,67,67,Free, T. Cseri, HungaryFree
35,258510,1646,9,"Jun 30, 2021",75,62,€1.3M,ST,€5K,41,62,20,60,64,64,73,"Jun 30, 2021 On Loan", T. Anselm,"WSG TirolJun ,  On Loan"
36,258585,983,7,N/A,67,65,€2.3M,GK,€6K,39,67,20,58,71,69,76,2020 ~ 2025, I. Pandur,Hellas Verona  
37,258612,1645,13,N/A,74,50,€575K,CAM,€500,49,62,18,57,62,60,73,2020 ~ 2022, R. Ağca,Heracles Almelo  
38,258684,1439,13,N/A,61,36,€500K,LB,€1K,57,54,19,47,58,59,72,2020 ~ 2021, Salinas,Elche CF  
39,258753,1471,18,N/A,81,54,€625K,RW,€700,25,53,18,45,70,60,78,2020 ~ 2022, C. Driouech,SC Heerenveen  
40,258824,1663,14,N/A,62,48,€1.1M,CM,€800,57,62,18,65,64,63,77,2020 ~ 2023, W. Spieringhs,Willem II  
41,258899,1552,14,N/A,59,43,€575K,CM,€3K,56,53,18,58,67,60,74,2020 ~ 2021, C. Türkmen,Bayer  Leverkusen  
42,258937,1721,15,N/A,72,59,€1.4M,CAM,€2K,52,59,18,66,62,64,79,2019 ~ 2023, Aimar Oroz,CA Osasuna  
43,259039,1362,17,N/A,78,43,€425K,LM,€500,26,56,18,43,66,57,74,2021 ~ 2021, B. Davis,Real Salt Lake  
44,259114,1454,12,N/A,65,62,€975K,ST,€2K,23,60,20,50,64,62,74,2018 ~ 2022, O. Romeny,Willem II  
45,259360,880,15,N/A,65,58,€475K,GK,€1K,24,58,19,62,60,59,74,2020 ~ 2021, Ayesa,Real Sociedad  
46,259528,1528,13,N/A,77,36,€725K,LB,€500,57,55,18,44,58,61,74,2020 ~ 2022, David Argüelles,Real Sporting de Gijón  
47,259834,1426,12,N/A,68,45,€190K,CAM,€500,43,48,19,48,54,52,64,2020 ~ 2024, G. Villamíl,Club Bolívar  
48,260046,1685,13,N/A,74,46,€750K,RM,€3K,57,66,18,61,63,61,74,2018 ~ 2024, E. Gyabuaa,Atalanta  
49,260191,1401,18,N/A,77,59,€575K,ST,€2K,18,57,18,40,56,59,77,2020 ~ 2021, M. Niang,Getafe CF  
50,260290,1515,8,"Jun 30, 2021",65,66,€1.6M,ST,€5K,27,62,20,49,61,65,73,"Jun 30, 2021 On Loan", M. Pieringer,"FC Würzburger KickersJun ,  On Loan"
51,260561,1331,15,N/A,61,27,€500K,CB,€750,60,66,18,33,37,59,74,2020 ~ 2024, K. Lomónaco,Club Atlético Lanús  
52,260614,948,10,N/A,59,60,€475K,GK,€800,29,59,20,57,63,60,70,2019 ~ 2021, Morilla,Girona FC  
53,260867,1451,18,N/A,78,48,€400K,RM,€500,31,48,16,51,57,57,75,2020 ~ 2023, P. Starzyński,Wisła Kraków  
54,260879,1474,9,N/A,64,26,€1.4M,CB,€1K,65,64,19,52,45,65,74,2021 ~ 2022, Pedraza,SD Ponferradina  
55,260951,1305,23,N/A,67,52,€250K,ST,€500,20,48,17,36,46,52,75,2021 ~ 2022, J. Kenny,Sligo Rovers  
56,261037,1624,10,N/A,72,73,€2.2M,ST,€3K,29,48,20,63,68,67,77,2019 ~ 2022, César García,Real Sporting de Gijón  
57,261186,1528,18,N/A,66,46,€400K,CAM,€700,45,49,16,55,61,57,75,2021 ~ 2021, F. Maguire,Sheffield United  
58,261585,1330,18,N/A,77,42,€275K,LM,€500,25,40,16,47,56,54,72,2021 ~ 2023, W. Rivera,Orlando City SC  
59,261689,1563,15,N/A,66,36,€875K,LWB,€500,58,57,17,58,64,62,77,2020 ~ 2023, Hélder Sá,Vitória Guimarães  
0,244106,1630,10,N/A,56,58,€1M,CAM,€2K,56,44,20,64,63,63,73,2020 ~ 2021, Pascu,ADO Den Haag  
1,244129,1260,12,N/A,56,21,€275K,CB,€1K,56,60,20,37,45,55,67,2020 ~ 2021, A. Burley,Wycombe Wanderers  
2,244271,1798,3,N/A,69,58,€2M,CB,€8K,70,77,23,57,64,70,73,2019 ~ 2024, I. Šunjić,Birmingham City  
3,244272,1529,1,N/A,66,35,€2M,CB,€550,69,80,25,43,60,71,72,2017 ~ 2024, D. Perić,Dinamo Zagreb  
4,244368,1590,4,N/A,68,67,€2.3M,ST,€550,41,62,24,48,67,70,74,2017 ~ 2024, A. Besedin,Dynamo Kyiv  
5,244399,1811,9,N/A,78,60,€1.9M,CAM,€5K,49,65,22,67,71,66,75,2019 ~ 2022, T. Cognat,Servette FC  
6,244680,1445,7,N/A,64,50,€325K,CAM,€1K,46,31,21,55,63,57,64,2018 ~ 2021, M. Choinière,Montreal Impact  
7,244765,1545,12,N/A,72,54,€800K,RM,€4K,36,42,20,55,65,61,73,2018 ~ 2021, J. Mitchell-Lawson,Derby County  
8,244871,1519,10,N/A,74,58,€875K,RM,€2K,29,48,20,55,63,62,72,2018 ~ 2022, J. Randall,Exeter City  
9,244904,1475,8,N/A,67,33,€675K,CB,€2K,60,61,23,48,44,61,69,2018 ~ 2021, M. Tapias,Pachuca  
10,244945,1440,7,N/A,57,35,€1.3M,CB,€3K,64,72,24,40,44,65,72,2020 ~ 2022, M. Capasso,Newell's Old Boys  
11,245061,1733,11,N/A,68,51,€1M,CAM,€3K,59,63,20,62,68,63,74,2018 ~ 2024, J. López,Racing Club  
12,245247,1807,8,N/A,81,55,€2.6M,RM,€6K,59,66,22,64,72,68,76,2019 ~ 2023, F. Domínguez,Racing Club  
13,245263,1550,3,N/A,71,66,€775K,CAM,€500,19,53,25,55,68,64,67,2021 ~ 2023, A. Stephens,Aragua FC  
14,245264,1546,9,N/A,77,64,€1.6M,ST,€4K,25,63,19,51,60,65,74,2020 ~ 2024, M. Kaufmann,FC København  
15,245325,2009,0,N/A,72,62,€0,CDM,€0,75,81,28,74,69,77,77,Free, V. Castro, UruguayFree
16,245359,933,9,N/A,62,60,€450K,GK,€2K,29,55,22,58,62,59,68,2020 ~ 2021, C. Moreno,Pachuca  
17,245410,1442,8,N/A,62,30,€1.5M,CB,€3K,66,64,22,41,44,65,73,2018 ~ 2021, M. Talbi,Çaykur Rizespor  
18,245554,1622,8,N/A,61,41,€1M,CDM,€2K,60,59,22,60,62,63,71,2018 ~ 2021, J. Mvondo,Albacete BP  
19,245562,1391,10,N/A,63,29,€825K,CB,€500,62,73,23,34,45,62,72,2020 ~ 2023, R. Domínguez,Club Bolívar  
20,245586,1725,9,"Jun 30, 2021",69,46,€2.2M,LWB,€8K,64,61,22,61,62,67,76,"Jun 30, 2021 On Loan", Guerrero,"FC LuganoJun ,  On Loan"
21,245797,812,17,N/A,57,56,€220K,GK,€1K,21,53,20,54,52,53,70,2018 ~ 2021, J. Pukaj,FC Basel   
22,246279,1642,7,"Jun 30, 2021",75,39,€2.7M,LB,€4K,66,67,23,53,64,69,76,"Jun 30, 2021 On Loan", Iván Martos,"Rayo VallecanoJun ,  On Loan"
23,246392,1441,17,N/A,65,40,€210K,CM,€4K,44,53,19,53,49,52,69,2018 ~ 2021, L. Brunt,Aston Villa  
24,246592,1566,14,N/A,45,55,€550K,CAM,€3K,54,46,21,58,61,59,73,2020 ~ 2022, Algobia,Getafe CF  
25,246873,1395,9,N/A,55,29,€975K,CB,€2K,62,71,20,43,46,63,72,2021 ~ 2025, L. Kitching,Barnsley  
26,246883,1559,9,N/A,76,54,€725K,LM,€5K,40,56,22,54,64,61,70,2017 ~ 2022, I. Peter,Cádiz CF  
27,246921,1490,8,N/A,67,64,€750K,ST,€2K,20,60,22,48,58,61,69,2018 ~ 2021, Antón Escobar,CD Lugo  
28,246996,1699,17,N/A,80,48,€725K,LB,€2K,56,71,19,52,64,63,80,2018 ~ 2020,  L. Kharabadze,FC Zürich  
29,247057,1552,14,N/A,74,44,€550K,CDM,€650,55,68,19,53,59,60,74,2018 ~ 2021, N. Okello,Toronto FC  
30,247145,1615,7,N/A,74,57,€800K,CAM,€2K,37,51,21,60,66,62,69,2020 ~ 2021, P. Armenakas,SV Zulte-Waregem  
31,247354,1470,8,N/A,88,59,€1.1M,ST,€2K,22,57,22,37,63,63,71,2019 ~ 2023, B. Michel,Orlando City SC  
32,247404,1638,12,N/A,75,45,€1.6M,RB,€2K,62,62,20,58,58,65,77,2019 ~ 2022, P. Cárdenas,CD Cobresal  
33,247407,1327,16,N/A,49,31,€600K,CB,€2K,61,69,19,35,38,60,76,2018 ~ 2023, K. Mouanga,Angers SCO  
34,247447,1513,13,N/A,64,52,€525K,CAM,€1K,35,48,18,56,64,59,72,2019 ~ 2024, O. Antman,FC Nordsjælland  
35,247506,924,10,N/A,67,64,€1.1M,GK,€1K,29,64,21,59,67,64,74,2018 ~ 2022, M. Freese,Philadelphia Union  
36,247580,1820,5,N/A,72,64,€875K,RM,€2K,62,67,24,58,71,64,69,2019 ~ 2021, A. Cruz,FC Cincinnati  
37,248205,1818,8,N/A,71,60,€2.9M,RWB,€12K,68,59,20,65,69,69,77,2018 ~ 2025, K. Maradishvili,PFC CSKA Moscow  
38,248213,1421,9,N/A,64,28,€1M,CB,€8K,65,64,22,40,40,63,72,2018 ~ 2024, I. Gaponov,Spartak Moscow  
39,248351,1642,8,N/A,89,60,€1.6M,RM,€2K,28,57,20,54,67,65,73,2021 ~ 2023, I. Atanga,FC Cincinnati  
40,248772,1633,14,N/A,69,48,€1.1M,CAM,€1K,51,48,18,63,68,63,77,2019 ~ 2021, J. Van Hecke,SV Zulte-Waregem  
41,250800,1375,20,N/A,52,34,€650K,CB,€1K,61,66,18,38,42,60,80,2019 ~ 2022, M. Tshibuabua,AS Saint-Étienne  
42,250810,1465,5,N/A,69,28,€975K,CB,€2K,64,74,24,46,51,65,70,2020 ~ 2022, M. Ekpiteta,Blackpool  
43,250881,1752,5,N/A,63,60,€1.9M,CM,€5K,63,65,25,64,66,69,74,2020 ~ 2023, Sergio Ruiz,UD Las Palmas  
44,251251,1747,15,N/A,79,60,€1.7M,CAM,€2K,58,51,19,62,72,65,80,2020 ~ 2022, Eric Ramires,FC Basel   
45,251316,1486,16,N/A,76,59,€575K,ST,€2K,21,49,19,46,62,59,75,2020 ~ 2022, N. Kupusović,Eintracht Braunschweig  
46,251429,1597,6,N/A,61,38,€2.1M,CB,€9K,71,72,22,55,57,69,75,2019 ~ 2022, F. Kunze,DSC Arminia Bielefeld  
47,251482,1526,10,N/A,82,42,€875K,RM,€1K,31,58,20,56,65,62,72,2019 ~ 2022, C. Kinsombi,KFC Uerdingen   
48,251501,1777,8,N/A,70,56,€1.2M,CDM,€900,62,66,23,58,64,64,72,2020 ~ 2021, H. Saghiri,SV Waldhof Mannheim  
49,251558,1616,8,N/A,77,58,€1.6M,RM,€2K,27,58,22,59,69,65,73,2019 ~ 2021, L. Daneels,RKC Waalwijk  
50,251698,2003,0,N/A,78,56,€0,RB,€0,72,68,32,69,77,77,77,Free, K. Berlaso, EcuadorFree
51,251749,1677,0,N/A,77,53,€0,RM,€0,48,50,27,57,60,57,57,Free, O. Patla, IndiaFree
52,251813,1341,19,N/A,64,54,€500K,ST,€600,20,48,16,50,61,58,77,2018 ~ 2024, F. Koç,Antalyaspor  
53,251914,1554,7,"Jun 30, 2021",74,67,€2.1M,ST,€10K,21,56,22,52,65,67,74,"Jun 30, 2021 On Loan", Simón Moreno,"CD MirandésJun ,  On Loan"
54,252014,1778,1,N/A,76,58,€1.4M,RM,€7K,62,66,25,62,69,68,69,2020 ~ 2022, H. Bockhorn,VfL Bochum   
55,252045,1612,13,N/A,74,43,€1.3M,RB,€1K,60,59,19,48,61,64,77,2019 ~ 2024, F. Konaté,Famalicão  
56,252202,1339,13,N/A,60,30,€450K,CB,€3K,62,57,19,33,38,58,71,2019 ~ 2023, G. Bellodi,Milan  
57,252468,1571,11,N/A,81,58,€500K,ST,€750,29,64,20,50,62,59,70,2019 ~ 2023, A. Toure,Adelaide United  
58,252483,1610,11,N/A,82,46,€1.5M,LWB,€5K,56,57,20,58,61,65,76,2021 ~ 2023, A. Doughty,Stoke City  
59,252706,1746,9,"Dec 31, 2021",81,45,€1.8M,RM,€2K,58,69,19,60,71,66,75,"Dec 31, 2021 On Loan", E. López,"Godoy CruzDec ,  On Loan"
0,236686,1606,5,N/A,72,50,€550K,LWB,€2K,56,66,23,53,58,62,67,2018 ~ 2021, J. Kay,Barrow  
1,236868,1661,10,N/A,73,62,€1.9M,RM,€2K,34,59,21,61,66,66,76,2016 ~ 2022, Arribas,AD Alcorcón  
2,236934,1527,9,N/A,57,44,€400K,CAM,€4K,44,51,21,62,62,61,70,2014 ~ 2018,  Sergio Arribas,CD Leganés  
3,237003,1813,14,N/A,81,49,€1.8M,RB,€750,65,63,19,60,71,68,82,2016 ~ 2021,  S. Birindelli,Pisa  
4,237132,1816,7,N/A,65,68,€2.8M,CAM,€3K,42,63,23,70,72,69,76,2019 ~ 2023, G. Weissbeck,FC Sochaux-Montbéliard  
5,237179,1616,5,N/A,76,64,€1.6M,ST,€8K,26,76,24,52,66,67,72,2020 ~ 2021, C. Ndiaye,Göztepe SK  
6,237203,1826,9,N/A,69,62,€2.6M,CDM,€3K,64,67,22,65,64,68,77,2020 ~ 2021, C. Paredes,Portland Timbers  
7,237245,1542,6,N/A,65,30,€2M,CB,€3K,69,74,23,48,56,69,75,2018 ~ 2021, E. Segura,Los Angeles FC  
8,237350,1594,0,N/A,69,34,€650K,RB,€1K,59,72,28,54,60,65,65,2012 ~ 2023, K. Larson,IK Sirius  
9,237376,1894,3,N/A,79,64,€1.9M,RM,€6K,63,66,25,65,71,70,73,2019 ~ 2021, Juanjo Nieto,Real Oviedo  
10,237380,1772,1,N/A,86,69,€1.4M,ST,€5K,38,65,25,59,66,68,69,2019 ~ 2021, H. Keyta,FC Botoşani  
11,237884,1655,7,N/A,75,46,€1.4M,LB,€650,57,67,22,57,57,65,72,2019 ~ 2021, L. Ritzka,SC Verl  
12,238225,1722,5,"Jun 30, 2021",60,59,€1.5M,CAM,€8K,56,60,24,68,69,67,72,"Jun 30, 2021 On Loan", Olabe,"CD TondelaJun ,  On Loan"
13,238286,1603,9,N/A,75,49,€850K,RWB,€800,55,61,22,52,61,62,71,2020 ~ 2023, A. Jallow,IFK Göteborg  
14,238683,1575,5,N/A,87,31,€1M,LWB,€850,57,60,23,57,64,65,70,2019 ~ 2021, A. Sicker,MSV Duisburg  
15,238965,1718,5,N/A,60,47,€2M,CB,€3K,68,78,22,55,61,69,74,2019 ~ 2023, O. Kiomourtzoglou,Heracles Almelo  
16,239269,1630,12,N/A,74,28,€1.6M,LB,€2K,61,66,20,57,66,65,77,2020 ~ 2023, L. Ndenbe,En Avant de Guingamp  
17,239553,1701,11,N/A,71,51,€1.1M,RM,€5K,53,65,21,63,68,63,74,2019 ~ 2023, T. Bayliss,Preston North End  
18,239666,1545,10,N/A,68,61,€875K,ST,€5K,28,54,20,57,66,62,72,2018 ~ 2022, T. Müsel,Borussia Mönchengladbach  
19,239826,1507,6,N/A,87,55,€650K,RM,€4K,26,56,22,53,64,62,68,2021 ~ 2021, O. Gaines,Hannover   
20,239936,1578,12,N/A,73,63,€1.2M,CAM,€3K,22,61,20,53,70,66,78,2016 ~ 2020,  N. Guerra,Universidad de Chile  
21,239989,1563,8,N/A,71,37,€825K,CB,€2K,61,70,22,49,54,62,70,2017 ~ 2022, T. Vancooten,Stevenage  
22,239997,1501,8,N/A,70,61,€1.3M,ST,€1K,24,61,22,51,61,64,72,2020 ~ 2024, Raul Asencio,SPAL  
23,240000,1562,12,N/A,63,60,€800K,CAM,€1K,31,53,20,59,64,61,73,2020 ~ 2024, E. Abouchabaka,Vitória Guimarães  
24,240278,1425,13,N/A,73,27,€525K,CB,€650,58,72,21,42,41,59,72,2019 ~ 2022, S. Szota,Wisła Kraków  
25,240322,1487,9,N/A,67,26,€700K,RB,€2K,60,66,21,46,58,61,70,2018 ~ 2021, H. Brockbank,Bolton Wanderers  
26,240345,1687,12,N/A,78,60,€750K,ST,€2K,53,62,20,53,64,61,73,2017 ~ 2023, I. Kanu,Peterborough United  
27,240346,920,9,N/A,62,59,€650K,GK,€2K,30,58,22,60,63,61,70,2020 ~ 2022, S. George,Colchester United  
28,240351,1797,5,"Jun 30, 2021",71,58,€2.1M,CAM,€10K,66,58,23,67,73,69,74,"Jun 30, 2021 On Loan", S. Moutoussamy,"Fortuna SittardJun ,  On Loan"
29,240385,1653,10,N/A,60,47,€725K,CAM,€2K,53,51,22,63,68,61,71,2018 ~ 2022, N. Zanellato,Crotone  
30,240535,1583,14,N/A,67,45,€400K,LM,€1K,49,60,19,60,58,57,71,2020 ~ 2021, E. Chapman,Cheltenham Town  
31,240580,1369,13,"Jun 30, 2021",76,55,€350K,ST,€2K,21,40,21,44,60,56,69,"Jun 30, 2021 On Loan", B. Folami,"Melbourne VictoryJun ,  On Loan"
32,240663,1601,3,"Dec 31, 2021",73,68,€1.7M,ST,€5K,29,53,24,52,68,68,71,"Dec 31, 2021 On Loan", M. Merentiel,"Defensa y JusticiaDec ,  On Loan"
33,240674,1639,11,N/A,64,53,€525K,CDM,€700,58,61,21,56,57,60,71,2017 ~ 2021, C. Merrie,Wigan Athletic  
34,240689,1806,0,N/A,71,53,€975K,RB,€9K,69,75,33,60,64,71,71,2016 ~ 2021, J. Sandoval,Argentinos Juniors  
35,240777,1511,13,N/A,58,34,€1.4M,CB,€750,68,52,21,43,61,64,77,2017 ~ 2024, L. Ranieri,SPAL  
36,240946,1535,10,N/A,83,60,€725K,ST,€800,28,47,20,46,64,61,71,2019 ~ 2022, F. Jno-Baptiste,Östersunds FK  
37,240978,1755,7,N/A,65,63,€975K,CAM,€650,51,62,21,63,64,63,70,2020 ~ 2022, D. Mandroiu,Shamrock Rovers  
38,241388,924,10,N/A,65,62,€775K,GK,€2K,32,65,21,66,63,62,72,2020 ~ 2023, D. Smarsch,FC St. Pauli  
39,241445,1601,7,N/A,77,33,€2.3M,RB,€10K,65,62,23,56,59,68,75,2019 ~ 2022, A. Sissoko,AS Saint-Étienne  
40,241493,1179,16,N/A,61,20,€110K,CB,€900,48,61,19,30,39,49,65,2017 ~ 2021, S. Cartwright,Peterborough United  
41,241534,1463,8,N/A,53,31,€1M,CB,€2K,62,70,23,49,54,63,71,2019 ~ 2024, S. McLoughlin,Hull City  
42,241670,1795,0,"Jun 30, 2021",57,52,€1.4M,CDM,€15K,68,68,28,70,66,69,69,"Jun 30, 2021 On Loan", F. Bradarić,"Al AinJun ,  On Loan"
43,241837,1613,9,N/A,70,31,€2.6M,RB,€5K,67,63,22,55,64,68,77,2017 ~ 2022, F. Nadalín,Newell's Old Boys  
44,241943,1658,7,N/A,67,53,€800K,CM,€1K,60,67,22,58,64,62,69,2020 ~ 2021, L. Pierre,USL Dunkerque  
45,242006,1812,8,"Jun 30, 2022",73,59,€2.6M,RWB,€4K,63,75,21,64,62,68,76,"Jun 30, 2022 On Loan", D. Hashioka,"Sint-Truidense VVJun ,  On Loan"
46,242382,827,19,N/A,59,58,€180K,GK,€550,25,54,18,56,61,57,76,2018 ~ 2020,  L. Ashby-Hammond,Fulham  
47,242405,1559,15,"Jun 30, 2021",77,56,€1.4M,RM,€6K,32,53,20,54,68,64,79,"Jun 30, 2021 On Loan", A. Ouattara,"Amiens SCJun ,  On Loan"
48,242647,1406,4,N/A,58,35,€170K,CB,€3K,57,65,25,47,43,59,63,2018 ~ 2020,  K. Suslov,Amkar Perm  
49,242658,1718,3,N/A,79,45,€1.3M,LB,€1K,61,61,24,60,63,67,70,2018 ~ 2021, A. Björnström,IK Sirius  
50,242793,1459,7,N/A,66,35,€425K,CB,€3K,59,60,21,43,56,59,66,2018 ~ 2021, W. Moustache,FC Nantes  
51,242802,942,9,N/A,65,67,€1.7M,GK,€8K,24,64,22,68,66,66,75,2016 ~ 2021, San Román,Atlético Madrid  
52,242865,1692,7,"Jun 30, 2021",85,32,€3M,RB,€6K,66,74,23,52,67,70,77,"Jun 30, 2021 On Loan", I. Govea,"Santos LagunaJun ,  On Loan"
53,243000,1959,0,N/A,75,66,€1.8M,LB,€7K,66,71,27,68,71,71,71,2014 ~ 2024, N. Bancu,Universitatea Craiova  
54,243628,1448,4,N/A,44,42,€1.6M,CB,€4K,68,79,24,48,40,68,72,2018 ~ 2023, A. Vukotić,Waasland-Beveren  
55,243641,1699,7,"Jun 30, 2021",74,63,€1.7M,CAM,€5K,33,59,21,63,69,66,73,"Jun 30, 2021 On Loan", L. Adžić,"FC EmmenJun ,  On Loan"
56,243788,1764,8,N/A,74,58,€2.2M,CAM,€3K,44,62,20,61,72,67,75,2017 ~ 2023, A. Mucolli,Vejle Boldklub  
